Ethiopian_Afar,34.45455537,4.447648035
Ethiopian_Agaw,33.9093131,4.532480275
Ethiopian_Amhara,34.45478557,4.524525103
Ethiopian_Anuak,33.31001716,11.3560503
Ethiopian_Ari,33.73432323,8.184301203
Ethiopian_Ari_blacksmith,33.92048651,8.389430983
Ethiopian_Ari_cultivator,33.94356644,8.078526123
Ethiopian_Gumuz,33.46096578,10.55759251
Ethiopian_Jew,33.97839745,4.704306004
Ethiopian_Mursi,33.42584443,10.57522028
Ethiopian_Oromo,34.4353291,5.275555629
Ethiopian_Tigray,34.09689267,4.250518233
Ethiopian_Wolayta,34.45858233,5.9599525
Even,-26.60370586,3.742219274
Evenk,-26.19224265,3.7991493
Ezid,9.486426728,-3.706035441
Finnish_Central,-13.84381487,-14.012341
Finnish_East,-13.42487367,-13.51674468
Finnish_North,-14.15134633,-13.5246441
Finnish_Southeast,-13.23323946,-14.5996197
Finnish_Southwest,-14.35033585,-14.33608555
French_Alsace,-0.001224491,-28.57875871
French_Auvergne,3.126159832,-29.5509569
French_Brittany,-2.080912434,-29.03366471
French_Corsica,8.401343456,-23.80595115
French_Nord,-0.142071935,-28.75203996
French_Occitanie,2.689290907,-29.53058872
French_Paris,0.237920594,-29.17321758
French_Pas-de-Calais,-0.621814002,-29.22892214
French_Provence,4.611290796,-28.79487726
French_Seine-Maritime,-0.779477296,-28.04998058
French_South,6.582630848,-34.68457165
Fulani,36.49718411,7.470918311
Fulani_Ziniare,36.58626598,7.68405839
Gadaba,-2.970072945,30.46469111
Gagauz,2.057730013,-20.97184795
Gambian,31.01999034,23.36877913
Ganguela,29.31278364,20.58927671
Gelao,-26.66144106,23.53947263
Georgian_Ajar,14.52328911,-2.368445305
Georgian_Imer,14.44876244,-1.839995623
Georgian_Jew,14.84457409,-6.979776136
Georgian_Kakh,13.97564063,-3.06304968
Georgian_Kart,13.92242647,-2.483089381
Georgian_Khevs,13.62088721,0.23254324
Georgian_Laz,14.4190483,-3.402656331
Georgian_Megr,14.40406016,-1.518118027
Georgian_Meskheti,14.02041876,-5.5053675
Georgian_Svan,14.22972891,-0.971891369
Georgian_Tush,13.56550212,0.293231353
German,-2.248888931,-27.62023059
German_East,-3.891644969,-22.62267764
Gond,-1.648812755,29.10401811
Greek_Cappadocia,13.52874053,-8.771984655
Greek_Central_Anatolia,13.43378111,-8.937700896
Greek_Central_Macedonia,6.915731975,-20.38348839
Greek_Crete,11.49261483,-16.51999209
Greek_Dodecanese,12.07393215,-15.39809752
Greek_Izmir,9.628721946,-18.71443794
Greek_Kos,11.87921011,-15.5990959
Greek_Laconia,9.040918486,-19.06415885
Greek_Macedonia,6.990337353,-20.41942087
Greek_Peloponnese,8.181507538,-19.76124853
Greek_Thessaly,7.634945406,-20.67999694
Greek_Trabzon,14.38611799,-4.662382088
Greenlander_East,-26.28906672,-2.513360583
Greenlander_West,-25.87441381,-2.77183236
Gujar_India,-0.628027734,12.54579228
Gujar_Pakistan,-0.578250448,11.17748027
Gujarati,-0.325018803,19.13956295
Gupta,1.871525528,21.55566437
Gurung,-21.77766433,13.9360351
Hadza,34.53610026,9.818429933
Hakkipikki,0.063270821,25.6648163
Han_Chongqing,-27.30105408,20.3291581
Han_Fujian,-27.70234703,20.27558767
Han_Guangdong,-27.36358479,21.72684976
Han_Henan,-26.84738006,17.3802079
Han_Hubei,-27.57800173,19.55745059
Han_Jiangsu,-27.15543629,18.53510251
Han_Shandong,-26.88007419,17.54241695
Han_Shanghai,-27.25387452,18.2696405
Han_Shanxi,-26.57442686,16.98749355
Han_Sichuan,-27.15402455,19.63233931
Han_Zhejiang,-27.31567094,19.05342032
Hawaiian,-26.08850653,27.80139499
Hazara,-18.61824828,-1.624954081
Hazara_Afghanistan,-18.42690315,-1.851297388
Hezhen,-25.26831942,8.614767407
Ho,-2.24321452,30.4174244
Htin_Mal,-24.71721786,25.63375592
Huichol,-36.50389954,-8.012784681
Hungarian,-3.109631445,-22.19969812
Icelandic,-4.141010558,-28.64575626
Igbo,29.85599549,23.53424763
Igorot,-26.96178079,27.33960241
Indonesian_Bali,-24.55552992,26.47068877
Indonesian_Java,-24.69589188,26.26277593
Ingrian,-13.38368671,-14.11284326
Ingushian,12.53069278,1.95814486
Iranian_Bandari,2.496828456,5.105542111
Iranian_Fars,9.120442615,-2.79446821
Iranian_Jew,15.4541299,-7.763452628
Iranian_Lor,9.638083284,-3.227301653
Iranian_Mazandarani,9.499028486,-2.19213804
Iranian_Persian_Shiraz,9.103558349,-2.599232694
Iranian_Zoroastrian,9.489121863,-2.87299378
Iraqi,17.90841026,-9.33261463
Iraqi_Jew,15.90300485,-8.594336306
Iraqw,34.16159543,6.910321195
Irish,-3.421350629,-29.45723618
Irula,-0.837311469,27.39871128
Italian_Abruzzo,10.41687904,-19.15142356
Italian_Aosta_Valley,4.556835682,-28.85519418
Italian_Apulia,10.71855925,-18.47079585
Italian_Basilicata,10.73281667,-18.24122233
Italian_Bergamo,7.202507343,-24.75331719
Italian_Calabria,11.35267914,-17.27552732
Italian_Campania,11.11222146,-17.81003159
Italian_Jew,13.8246944,-15.493792
Italian_Lazio,9.958604623,-20.09767985
Italian_Liguria,7.810885027,-24.71964227
Italian_Lombardy,7.5897181,-24.59955048
Italian_Marche,9.394763919,-20.56185988
Italian_Molise,10.14368149,-19.27302958
Italian_Northeast,5.971864307,-25.53437634
Italian_Piedmont,7.642969179,-23.70475104
Italian_Trentino-Alto-Adige,6.614644454,-25.42989317
Italian_Tuscany,8.338721574,-22.46156272
Italian_Umbria,9.381858631,-20.77460205
Italian_Veneto,6.678973414,-25.11756337
Itelmen,-27.51523134,1.983010769
Iyer,-0.636409213,17.20683313
Jamatia,-19.71375154,15.98271653
Japanese,-28.02840852,16.94480202
Jarawa,-4.012115078,30.87393891
Jatt_Pathak,-1.891143865,8.756680955
Jehai,-22.03643805,28.08536643
Jordanian,19.15542033,-10.12996892
Ju_hoan_North,35.43555623,19.19568036
Juang,-2.928998815,30.99242577
Kaba,31.39970882,21.94026005
Kabardin,11.08282851,1.771605371
Kadar,-0.995843958,27.86917061
Kaitag,13.1385777,3.938872419
Kalash,-0.580352688,7.807725044
Kalmyk,-22.43127486,2.722884948
Kamboj,-0.769329522,9.543344468
Kamboj_o,0.569882841,21.07027734
Kanjar,0.216663855,19.96079184
Karachay,11.47924355,1.538181774
Karaite_Egypt,16.78897777,-10.57413632
Karakalpak,-19.59767943,-1.117538508
Karelian,-13.49134273,-13.24233414
Karitiana,-37.77826871,-9.147972738
Kashmiri_Pakistan,-1.288813392,12.11953835
Kashmiri_Pakistan_o,-0.295049631,11.66131461
Kashmiri_Pandit,-1.558493348,11.52816749
Kazakh,-20.35564375,0.098670643
Kazakh_China,-21.57397805,1.676919306
Ket,-22.23209545,-2.459221732
Khakass,-21.64257485,0.211319126
Khakass_Kachins,-22.34991084,1.443357381
Khamnegan,-23.40150834,3.622484678
Khanty,-22.08460425,-2.54709459
Khatri,-0.799681989,10.32206183
Khatri_o,-0.826306138,13.38006383
Kho_Singanali,-1.504928299,7.735015448
Khomani_San,35.38226051,19.16225552
Khonda_Dora,-2.544032002,30.86523879
Kikuyu,34.47131944,10.44171852
Kinh_Vietnam,-26.61097613,23.61337814
Kirghiz,-21.25932325,1.147646187
Kirghiz_China,-21.21757114,1.180184937
Kohistani,-1.365401519,10.83596978
Koinanbe,-7.954126204,28.93480064
Kol,-0.140335784,20.21400487
Komi,-14.32173632,-10.42634551
Kongo,29.13545029,20.84624379
Konkani_Christian,0.342454138,21.91680342
Korean,-27.62054682,17.10736659
Korwa,-2.519868725,30.013844
Koryak,-27.44127604,2.124879727
Kosipe,-7.973586007,28.96383108
Kshatriya,-0.756857433,16.59981584
Kubachinian,13.1684157,3.961467137
Kumyk,11.23881133,2.312629721
Kurdish,9.847021217,-3.73267855
Kurdish_Jew,15.71006316,-8.149915448
Kurumba,-0.791132497,22.82474922
Kusunda,-17.22133072,15.36565904
Lahu,-26.15241791,23.15246414
Lak,12.72670396,3.903759633
Laka,31.43354834,22.00650196
Latvian,-12.93110059,-20.20329459
Lebanese_Christian,16.55608391,-11.06118018
Lebanese_Druze,16.44839126,-10.46992563
Lebanese_Muslim,16.9677565,-10.21822845
Lebbo,-25.28316688,27.03025864
Lemande,29.47467398,21.93620118
Li,-27.26625339,24.09264894
Libyan,27.80203211,-6.308956978
Libyan_Jew,15.44907307,-13.92927697
Lithuanian_PA,-11.45770947,-19.98756313
Lithuanian_PZ,-12.8074094,-20.59172436
Lithuanian_RA,-12.22567905,-20.15203684
Lithuanian_SZ,-12.75784619,-20.2370054
Lithuanian_VA,-11.84373362,-19.93579992
Lithuanian_VZ,-12.28806047,-20.55107284
Luhya_Kenya,30.52123971,16.76776994
Luo,30.57093054,16.77662541
Luzon,-26.50698005,27.36627584
Macedonian,0.94267797,-21.3454348
Mada,32.01419655,21.06921549
Madagascar_Mikea,37.79484024,10.54029276
Madagascar_Temoro,37.79469298,10.53936584
Madagascar_Vezo,37.79430975,10.53614396
Madiga,-0.648309454,25.3978271
Magar,-20.06888698,14.83361308
Makhuwa,28.41703889,19.32367904
Makrani,1.99395914,5.854964862
Mala,-0.444634772,25.9266319
Malay,-24.28787916,26.40137893
Malayan,-0.935573322,27.89351111
Maltese,12.47501615,-17.15512728
Mandenka,30.99608576,23.46325555
Mansi,-21.94119708,-2.649737371
Manyika,28.75328056,18.15076826
Maonan,-27.28632266,23.75059662
Maori,-17.22688111,-2.424987864
Maratha,-0.167418315,23.49037498
Mari,-15.64056869,-8.444031078
Masai,33.88640686,8.895233564
Mayan,-36.35505627,-8.972862635
Mbuti,34.04063747,17.68129092
Mende_Sierra_Leone,30.09591225,23.14037334
Miao,-27.1820834,20.80899719
Mixe,-36.94759346,-8.1560575
Mixtec,-35.7998636,-8.720334253
Mlabri,-24.65695687,25.78273188
Mogush,-23.23403231,2.541583152
Moksha,-11.84625975,-14.24583741
Moldovan,-0.588974213,-21.59043203
Moldovan_o,-6.003375912,-20.50882174
Mongola,-25.19768007,10.2554851
Mongolian,-22.38132243,2.617684358
Montenegrin,0.051503493,-21.55335618
Moroccan,28.63270736,-5.076640366
Moroccan_Jew,15.14902409,-14.54022719
Moroccan_North,29.26468817,-6.356618839
Moroccan_South,29.77312372,-3.844115921
Mountain_Jew,15.23356137,-7.438563189
Mountain_Jew_o,14.49732386,-7.437157356
Mozabite,29.31270271,-5.581346734
Mulam,-27.27052395,23.17563121
Murut,-26.21558956,26.99346556
Mwani,29.72956072,18.3757725
Nahua,-36.13911862,-8.269622289
Nanai,-25.31615439,6.828772214
Nasoi,-8.208719862,29.32373906
Naxi,-25.9043295,15.64423434
Ndau,29.45019809,18.68396353
Negidal,-25.44730279,6.531148749
Nenets,-23.03647241,-1.799440296
Nepalese_A,-1.81413057,13.86816816
Nepalese_A2,-1.885182394,14.8502411
Nepalese_B,-3.75550638,15.31825196
Nepalese_C,-5.584939504,16.10842227
Nepalese_D,-6.148099783,16.15362776
Nepalese_E,-16.41556418,15.38598971
Nepalese_F,-19.73505849,14.86288071
Newar,-16.29079253,15.41472808
Nganassan,-26.6410958,3.631898142
Ngumba,28.27907858,20.95337328
Nivkh,-25.37836118,7.106829061
Nogai,-19.30721827,-1.765241703
North_Kannadi,-0.059044037,25.49519607
North_Ossetian,12.01238177,1.212330932
Norwegian,-4.249144434,-28.935589
Nyaneka,28.59876136,20.04176878
Nyanja,29.42173588,19.11797755
Ogiek,34.33345023,8.759546955
Onge,-4.01427758,30.87521425
Orcadian,-3.349895942,-28.83451804
Oroqen,-25.26315087,7.484398062
Ossetian,12.54983109,0.884063092
Palestinian,19.4074673,-10.1324293
Palestinian_Beit_Sahour,16.86879087,-11.33093246
Pallan,-0.327793892,25.03049365
Paniya,-1.145387994,28.2425617
Papuan,-7.952302873,28.93471903
Parsi_India,2.739968167,4.618381546
Parsi_Pakistan,2.75523409,4.597724044
